/Profile/J1612TVjeffe,bubble_50,Hotel was a great place to stay and all the staff were great. PJ and his crew at the beach went above and beyond to make sure our time spent at the beach was as comfortable as possible. 5 stars all the way around.,,,,,,,
/Profile/amandarF8788FO,bubble_50,"My friends and I were there last week and the best part of it was the SUPERB treatment we received by P.J, Chris, and Eddie. They were not only friendly but professional. I have already been looking at times to go back with friends who haven't been there yet. Can't wait to be back on the beach with the Cabana Crew!!!",,,,,,,
/Profile/privateg2021,bubble_50,Mello here at The Kimpton Surfcomber is amazing. Great customer service. Mello is courteous &amp; extremely cultured &amp; knowledgeable regarding the area &amp; best sights to see. Thankful for such a wonderful experience visiting Miami Beach.,,,,,,,
/Profile/Nicky_Astoria,bubble_50,"If not the kimpton surfcomber is the place to stay for the best pool side and concierge experience, Blake is phenomenal I’d surely come back for this in south beach I’m here during pride weekend and this was a chill hotel relax for the upper level experience",,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/indyag2020,bubble_40,"Maria was an amazing instructor the moves  that were incorporated into the workout made it so much more exiting to do,  thank you to the hotel hosting a free aqua Zumba class will defiantly do it again.",,,,,,,
/Profile/J1612TVjeffe,bubble_50,Hotel was a great place to stay and all the staff were great. PJ and his crew at the beach went above and beyond to make sure our time spent at the beach was as comfortable as possible. 5 stars all the way around.,,,,,,,
/Profile/amandarF8788FO,bubble_50,"My friends and I were there last week and the best part of it was the SUPERB treatment we received by P.J, Chris, and Eddie. They were not only friendly but professional. I have already been looking at times to go back with friends who haven't been there yet. Can't wait to be back on the beach with the Cabana Crew!!!",,,,,,,
/Profile/privateg2021,bubble_50,Mello here at The Kimpton Surfcomber is amazing. Great customer service. Mello is courteous &amp; extremely cultured &amp; knowledgeable regarding the area &amp; best sights to see. Thankful for such a wonderful experience visiting Miami Beach.,,,,,,,
/Profile/Nicky_Astoria,bubble_50,"If not the kimpton surfcomber is the place to stay for the best pool side and concierge experience, Blake is phenomenal I’d surely come back for this in south beach I’m here during pride weekend and this was a chill hotel relax for the upper level experience",,,,,,,
/Profile/Flyuphidog,bubble_50,,,,,,,,
/Profile/ydeiab,bubble_50,,,,,,,,
/Profile/Travel37559714875,bubble_50,,,,,,,,
/Profile/M1410RRhugom,bubble_50,,,,,,,,
/Profile/carolinag296,bubble_40,,,,,,,,
/Profile/Travel37559714875,bubble_50,"Christian was very helpful, courteous and professional.  We had a long flight and it was nice to see a friendly face to welcome us to Miami. He provided a list of local venues, invited is to happy hour and provided information on the pool and amenities.  The view is of a lovely garden walkway.  It’s a great start ro our anniversary celebration.",,,,,,,
